,word,count
1896,can,1
1897,corner,6
1898,credit,1
1899,crook,1
1900,crooks,7
1901,cut,1
1902,damn,1
1903,decisions,1
1904,deserve,1
1905,dippin,1
1906,dreams,1
1907,else,1
1908,fact,1
1909,far,2
1910,fault,1
1911,figure,5
1912,fly,1
1913,forever,5
1914,got,1
1915,grown,1
1916,hard,2
1917,heart,5
1918,here,2
1919,insecure,1
1920,intentions,1
1921,know,2
1922,last,5
1923,like,4
1924,lil,1
1925,listening,1
1926,look,1
1927,looking,2
1928,looks,1
1929,lot,12
1930,louder,1
1931,love,24
1932,luck,5
1933,mad,1
1934,man,1
1935,me,1
1936,moments,5
1937,moving,2
1938,much,1
1939,music,1
1940,never,14
1941,nobody,1
1942,older,1
1943,one,2
1944,ooohh,2
1945,poppin,1
1946,precious,1
1947,put,5
1948,really,5
1949,saw,1
1950,second,2
1951,seconds,1
1952,see,10
1953,seems,1
1954,shoulder,1
1955,sitting,1
1956,stare,2
1957,steal,5
1958,still,1
1959,strippin,1
1960,talking,1
1961,thoughts,1
1962,times,1
1963,together,5
1964,transform,1
1965,trippin,1
1966,tryna,10
1967,un,1
1968,up,1
1969,usual,2
1970,visions,1
1971,want,2
1972,way,2
1973,without,1
1974,world,1
1975,yeah,1
1976,yeahh,2
1977,young,1
1978,abbey,1
1979,about,1
1980,address,1
1981,airplanes,2
1982,bullshit,2
1983,can,5
1984,cause,1
1985,china,2
1986,city,4
1987,closes,1
1988,colorado,2
1989,complain,2
1990,could,6
1991,day,1
1992,enough,1
1993,everything,1
1994,feel,3
1995,feeling,3
1996,fight,3
1997,fire,3
1998,fool,1
1999,found,1
2000,friends,4
2001,good,27
2002,got,7
2003,gotta,7
2004,happy,1
2005,hello,2
2006,hope,1
2007,hopelessly,4
2008,jump,2
2009,know,4
2010,let,1
2011,life,21
2012,like,7
2013,listen,1
2014,ll,1
2015,london,1
2016,me,1
2017,mental,1
2018,might,1
2019,miss,1
2020,much,1
2021,names,1
2022,near,1
2023,new,3
2024,night,2
2025,numbers,1
2026,oh,10
2027,ooh,1
2028,paris,2
2029,past,2
2030,phone,1
2031,piccadilly,1
2032,picture,1
2033,pictures,1
2034,places,1
2035,please,3
2036,quick,1
2037,re,1
2038,really,7
2039,road,1
2040,say,6
2041,something,1
2042,sometimes,4
2043,stories,2
2044,take,2
2045,taking,1
2046,tell,2
2047,there,6
2048,tonight,3
2049,turns,2
2050,ve,2
2051,want,1
2052,we,1
2053,whatever,1
2054,window,1
2055,woke,1
2056,work,2
2057,yeah,2
2058,years,2
2059,yesterday,1
2060,york,2
2061,young,1
2062,ah,1
2063,ain,2
2064,anything,8
2065,anywhere,1
2066,around,1
2067,bed,4
2068,bet,1
2069,birthday,1
2070,can,1
2071,castle,1
2072,cause,8
2073,chilling,1
2074,click,1
2075,college,1
2076,comb,1
2077,couch,1
2078,degree,1
2079,doin,8
2080,dougie,1
2081,everything,1
2082,fan,1
2083,feel,8
2084,feet,1
2085,freaking,1
2086,get,1
2087,girl,1
2088,god,1
2089,going,1
2090,gon,1
2091,gonna,3
2092,great,2
2093,hair,1
2094,hand,1
2095,hang,1
2096,it,2
2097,kick,1
2098,lay,4
2099,leave,4
2100,let,1
2101,like,8
2102,ll,3
2103,loose,1
2104,lounging,1
2105,man,2
2106,meet,1
2107,mess,1
2108,message,4
2109,might,1
2110,mtv,1
2111,nice,2
2112,no,9
2113,nobody,1
2114,nothing,5
2115,oh,1
2116,oho,2
2117,old,1
2118,on,1
2119,ooohooohooo,9
2120,out,1
2121,p90x,1
2122,pants,1
2123,phone,4
2124,picking,4
2125,pops,1
2126,proud,1
2127,really,2
2128,said,6
2129,scream,1
2130,sex,1
2131,snuggie,1
2132,sorry,1
2133,stare,1
2134,strut,1
2135,suit,1
2136,swear,4
2137,teach,1
2138,tell,1
2139,this,1
2140,throw,1
2141,today,8
2142,tomorrow,1
2143,tone,4
2144,turn,1
2145,tv,1
2146,up,1
2147,wait,1
2148,wake,1
2149,wanna,4
2150,yeah,10
2151,yes,2
2152,ain,2
2153,baby,4
2154,blow,2
2155,can,2
2156,cause,1
2157,come,2
2158,company,1
2159,dancing,7
2160,dark,1
2161,dj,2
2162,dying,1
2163,ends,20
2164,feel,2
2165,felt,4
2166,floor,2
2167,for,2
2168,get,5
2169,good,1
2170,got,2
2171,happen,2
2172,hard,1
2173,hit,1
2174,hotter,1
2175,ish,1
2176,it,2
2177,keep,6
2178,kitten,1
2179,knots,1
2180,know,2
2181,let,4
2182,level,2
2183,like,4
2184,list,2
2185,lose,2
2186,me,2
2187,mind,2
2188,move,1
2189,never,2
2190,next,3
2191,notice,3
2192,noticing,1
2193,oh,192
2194,on,1
2195,one,1
2196,ow,1
2197,remix,1
2198,see,3
2199,sicker,1
2200,spit,1
2201,staring,1
2202,stopping,2
2203,sunlight,2
2204,take,8
2205,tied,1
2206,till,6
2207,tongue,1
2208,tonight,2
2209,touch,1
2210,waiting,2
2211,want,2
2212,watch,1
2213,wearing,1
2214,what,2
2215,whoa,12
2216,world,20
2217,you,2
2218,africa,1
2219,ain,2
2220,air,4
2221,already,8
2222,alright,8
2223,anybody,8
2224,arms,2
2225,around,1
2226,ass,1
2227,auckland,1
2228,back,3
2229,ban,1
2230,barbed,1
2231,body,1
2232,boy,3
2233,boys,1
2234,brand,1
2235,brown,1
2236,busy,1
2237,cause,1
2238,chains,1
2239,chi,1
2240,come,8
2241,daddy,1
2242,desk,1
2243,destroy,1
2244,detour,1
2245,detroit,1
2246,dream,8
2247,em,3
2248,even,3
2249,ever,10
2250,everything,1
2251,fans,1
2252,father,1
2253,feeling,1
2254,fence,1
2255,five,1
2256,for,1
2257,four,1
2258,gaza,1
2259,get,1
2260,ghetto,2
2261,ghettos,1
2262,girls,1
2263,give,1
2264,glittering,1
2265,go,1
2266,goes,16
2267,goin,2
2268,gold,1
2269,gonna,1
2270,grass,2
2271,green,1
2272,gun,1
2273,had,1
2274,haiti,1
2275,hands,1
2276,hard,1
2277,higher,1
2278,hip,1
2279,hold,1
2280,holdin,1
2281,home,1
2282,homeboy,1
2283,hop,1
2284,hope,2
2285,kicks,1
2286,kids,3
2287,know,1
2288,laugh,1
2289,leavin,1
2290,let,2
2291,lift,1
2292,lights,1
2293,like,1
2294,little,1
2295,living,1
2296,ll,1
2297,long,8
2298,look,2
2299,lying,1
2300,mad,1
2301,made,1
2302,make,1
2303,man,1
2304,matter,3
2305,may,1
2306,me,1
2307,morning,8
2308,never,3
2309,new,1
2310,niggas,2
2311,night,8
2312,nobody,2
2313,none,1
2314,oakland,1
2315,on,9
2316,one,1
2317,outside,1
2318,path,1
2319,pay,1
2320,people,1
2321,persevere,1
2322,picket,1
2323,plans,1
2324,play,1
2325,put,4
2326,raise,1
2327,raised,1
2328,rapping,1
2329,remember,8
2330,say,1
2331,scared,1
2332,see,10
2333,shit,1
2334,show,17
2335,slave,1
2336,slip,1
2337,slow,1
2338,son,1
2339,soul,1
2340,stand,1
2341,start,1
2342,strip,1
2343,struggling,1
2344,sun,8
2345,survivin,1
2346,switch,1
2347,teacher,1
2348,teeth,1
2349,tell,2
2350,terrified,1
2351,that,4
2352,theirs,1
2353,they,1
2354,threats,1
2355,three,1
2356,till,9
2357,times,1
2358,tired,1
2359,tour,1
2360,town,1
2361,treat,1
2362,trust,1
2363,trying,1
2364,turn,1
2365,two,1
2366,unaffected,1
2367,up,2
2368,us,1
2369,wanna,1
2370,war,1
2371,whips,1
2372,window,1
2373,wire,1
2374,wonder,8
2375,world,6
2376,would,9
2377,yeah,3
2378,york,1
2379,yours,1
2380,ain,1
2381,alone,1
2382,alright,4
2383,another,1
2384,baby,8
2385,belong,1
2386,call,1
2387,cause,1
2388,dancing,1
2389,dangerous,2
2390,edge,38
2391,everybody,1
2392,fall,2
2393,feel,2
2394,final,1
2395,flames,1
2396,glory,9
2397,gonna,2
2398,got,1
2399,hanging,9
2400,hard,2
2401,hell,1
2402,home,1
2403,kiss,1
2404,know,1
2405,knows,1
2406,life,1
2407,limits,1
2408,ll,1
2409,love,2
2410,man,1
2411,moment,9
2412,name,1
2413,need,1
2414,push,2
2415,put,1
2416,reason,2
2417,right,4
2418,run,2
2419,rush,2
2420,shades,1
2421,shot,1
2422,side,1
2423,something,1
2424,take,1
2425,thinks,1
2426,to,2
2427,tonight,12
2428,truth,3
2429,wrong,1
2430,yeah,8
2431,apar,3
2432,are,6
2433,bodies,3
2434,bout,1
2435,brain,1
2436,cars,1
2437,cause,1
2438,clothes,1
2439,club,1
2440,course,1
2441,damn,1
2442,dancing,3
2443,dangerous,1
2444,delirious,1
2445,dj,5
2446,down,1
2447,dressin,1
2448,du,9
2449,dudes,1
2450,dum,6
2451,dumb,3
2452,es,2
2453,eyes,2
2454,fall,1
2455,forever,3
2456,glitter,2
2457,go,4
2458,going,3
2459,got,4
2460,growin,3
2461,ha,6
2462,har,9
2463,hard,4
2464,hipsters,1
2465,hittin,1
2466,hot,2
2467,jesus,1
2468,know,6
2469,let,4
2470,like,7
2471,live,1
2472,ll,3
2473,looking,2
2474,love,1
2475,make,1
2476,making,1
2477,mess,1
2478,necklaces,1
2479,no,1
2480,nu,9
2481,num,6
2482,numb,3
2483,one,1
2484,ou,6
2485,our,9
2486,ours,3
2487,ow,1
2488,pa,6
2489,pants,1
2490,par,6
2491,part,3
2492,re,19
2493,ripped,2
2494,roll,1
2495,runnin,1
2496,sellin,1
2497,serious,1
2498,sexified,2
2499,shit,1
2500,sick,3
2501,side,2
2502,sleepin,1
2503,stockings,2
2504,superstars,6
2505,talkin,1
2506,tearin,3
2507,telling,1
2508,time,1
2509,tonight,3
2510,town,1
2511,truth,1
2512,turn,5
2513,up,4
2514,us,3
2515,wanna,1
2516,we,22
2517,world,3
2518,yes,1
2519,yo,9
2520,youn,6
2521,young,3
2522,87,1
2523,ain,2
2524,another,1
2525,back,1
2526,ballin,1
2527,best,1
2528,big,6
2529,bitches,1
2530,black,49
2531,boy,1
2532,breakin,1
2533,call,1
2534,can,1
2535,cant,1
2536,car,1
2537,cats,1
2538,cause,2
2539,checkin,1
2540,clean,1
2541,clicquot,1
2542,close,1
2543,clouds,1
2544,club,1
2545,convertible,1
2546,count,1
2547,crowd,1
2548,diamonds,6
2549,do,4
2550,drop,1
2551,em,2
2552,engine,1
2553,every,2
2554,everything,9
2555,face,1
2556,faces,1
2557,feel,1
2558,fill,1
2559,floor,1
2560,fly,1
2561,freak,1
2562,friends,1
2563,fuck,1
2564,fuckin,1
2565,full,1
2566,game,1
2567,get,3
2568,got,5
2569,haters,1
2570,hear,1
2571,hearts,1
2572,high,2
2573,hit,2
2574,hoe,1
2575,hoes,2
2576,huh,13
2577,insides,1
2578,jeweler,1
2579,keys,1
2580,know,15
2581,lesbian,1
2582,let,1
2583,level,1
2584,like,1
2585,look,2
2586,lot,4
2587,love,2
2588,made,1
2589,make,1
2590,many,1
2591,mean,1
2592,metal,1
2593,million,2
2594,nigga,2
2595,niggas,2
2596,night,1
2597,nothin,4
2598,nothing,1
2599,one,1
2600,paid,1
2601,paint,1
2602,pedal,2
2603,peel,1
2604,pocket,1
2605,pulled,4
2606,push,1
2607,put,5
2608,rap,1
2609,real,1
2610,reppin,5
2611,roarin,1
2612,rockin,1
2613,rocks,1
2614,scared,1
2615,schedule,1
2616,screamin,4
2617,see,5
2618,shake,1
2619,shinin,1
2620,sippin,1
2621,smoke,1
2622,soon,1
2623,stacks,1
2624,start,1
2625,stay,1
2626,stripe,1
2627,stuntin,4
2628,suede,1
2629,super,2
2630,supposed,1
2631,take,1
2632,talk,1
2633,taylored,1
2634,tell,2
2635,that,9
2636,there,1
2637,though,1
2638,throw,1
2639,time,1
2640,top,1
2641,town,5
2642,trips,1
2643,uh,13
2644,unapproachable,1
2645,underneath,1
2646,wanna,1
2647,want,1
2648,watch,1
2649,weed,1
2650,week,1
2651,whip,5
2652,yeah,13
2653,yellow,50
2654,aid,1
2655,around,1
2656,back,1
2657,blow,26
2658,bored,1
2659,cause,1
2660,comin,1
2661,control,1
2662,cover,1
2663,cracked,1
2664,crazy,1
2665,dance,1
2666,dirt,1
2667,dj,1
2668,door,1
2669,drink,1
2670,em,2
2671,floor,1
2672,follow,1
2673,free,1
2674,get,3
2675,getting,1
2676,glitter,3
2677,go,7
2678,hands,4
2679,insane,4
2680,key,1
2681,kill,1
2682,kool,1
2683,laugh,1
2684,lead,1
2685,let,7
2686,lights,1
2687,lose,1
2688,make,2
2689,me,3
2690,mess,1
2691,mind,1
2692,names,1
2693,need,1
2694,oh,72
2695,one,2
2696,over,1
2697,place,17
2698,pretty,1
2699,rain,2
2700,re,6
2701,see,4
2702,shut,1
2703,sick,1
2704,sleaze,1
2705,takin,1
2706,taking,3
2707,throw,2
2708,time,2
2709,to,3
2710,tonight,2
2711,us,1
2712,used,1
2713,want,1
2714,we,6
2715,what,1
2716,young,1
2717,20,1
2718,advance,1
2719,ago,1
2720,ain,3
2721,all,2
2722,already,2
2723,alright,1
2724,always,1
2725,arms,3
2726,around,2
2727,ass,2
2728,aston,1
2729,audi,1
2730,autotunes,1
2731,awards,1
2732,back,2
2733,backwards,1
2734,bad,1
2735,be,1
2736,beat,1
2737,beehive,1
2738,best,1
2739,bics,1
2740,big,1
2741,bitches,2
2742,blade,1
2743,blow,1
2744,bout,1
2745,box,1
2746,boy,1
2747,brain,1
2748,bruno,4
2749,buggin,1
2750,building,1
2751,bullshit,1
2752,buying,1
2753,buzz,1
2754,buzzards,1
2755,buzzin,1
2756,cage,1
2757,came,1
2758,car,1
2759,career,1
2760,cat,1
2761,catch,1
2762,cats,1
2763,cause,11
2764,chronic,1
2765,circle,1
2766,city,1
2767,classic,1
2768,cock,2
2769,cocks,1
2770,cocky,1
2771,come,2
2772,compared,1
2773,cow,1
2774,cowards,1
2775,cried,1
2776,crock,1
2777,cut,1
2778,cuz,1
2779,da,1
2780,daddy,2
2781,dark,1
2782,day,1
2783,dead,1
2784,deal,2
2785,dick,1
2786,dicks,1
2787,difference,1
2788,disagree,1
2789,doomed,1
2790,down,2
2791,dr,1
2792,dre,1
2793,dream,1
2794,dreams,3
2795,drop,2
2796,duck,1
2797,eat,1
2798,else,1
2799,em,4
2800,eminem,1
2801,even,1
2802,ever,3
2803,every,1
2804,excuse,1
2805,excuses,1
2806,eyes,3
2807,fantastic,1
2808,feel,2
2809,feels,1
2810,fight,1
2811,fighters,1
2812,fighting,1
2813,first,1
2814,flipped,2
2815,flustered,1
2816,fly,1
2817,forced,1
2818,forward,1
2819,free,1
2820,fuck,2
2821,fucking,2
2822,full,6
2823,fuzzy,1
2824,gag,1
2825,game,1
2826,gave,2
2827,get,4
2828,getting,1
2829,give,1
2830,god,1
2831,goes,1
2832,going,4
2833,gossipin,1
2834,got,1
2835,gotta,1
2836,guess,1
2837,hairy,1
2838,hang,1
2839,happy,1
2840,hate,1
2841,hater,1
2842,he,1
2843,head,2
2844,hear,2
2845,high,2
2846,hold,1
2847,homies,1
2848,hour,2
2849,hussy,1
2850,illest,1
2851,iron,2
2852,it,3
2853,itself,2
2854,jersey,1
2855,keep,1
2856,kicked,1
2857,kid,1
2858,kill,1
2859,kills,1
2860,kilpatrick,1
2861,king,2
2862,know,2
2863,known,1
2864,kwame,1
2865,lacked,1
2866,lebron,1
2867,let,5
2868,life,2
2869,lift,3
2870,lighters,7
2871,lightning,1
2872,lights,1
2873,like,10
2874,little,1
2875,livin,3
2876,ll,4
2877,locked,1
2878,long,1
2879,love,2
2880,luster,1
2881,make,1
2882,man,1
2883,march,1
2884,mars,3
2885,marshall,1
2886,matter,1
2887,me,5
2888,meow,1
2889,milking,1
2890,mine,1
2891,minute,1
2892,mtv,1
2893,music,1
2894,must,1
2895,mustard,1
2896,muster,1
2897,never,1
2898,niggas,1
2899,nipple,1
2900,nobody,1
2901,nothing,2
2902,now,2
2903,office,1
2904,one,3
2905,open,3
2906,opposite,1
2907,outtie,1
2908,ow,1
2909,pacquiao,1
2910,pain,1
2911,pardon,1
2912,parks,1
2913,people,1
2914,place,2
2915,plenty,1
2916,point,1
2917,poppin,1
2918,post,1
2919,prick,1
2920,pricks,1
2921,probably,1
2922,pussy,1
2923,put,1
2924,radio,1
2925,raise,1
2926,rap,1
2927,re,4
2928,real,2
2929,refusing,1
2930,remember,2
2931,rib,1
2932,right,6
2933,royce,1
2934,same,1
2935,sat,1
2936,say,1
2937,scary,1
2938,second,1
2939,see,5
2940,shady,1
2941,shine,1
2942,shit,2
2943,shitted,1
2944,shove,1
2945,show,1
2946,signing,1
2947,skulls,1
2948,sky,6
2949,skyward,1
2950,slick,1
2951,slow,1
2952,something,1
2953,spiraled,1
2954,staring,1
2955,starts,1
2956,stayed,1
2957,still,2
2958,stop,2
2959,strength,1
2960,struck,1
2961,swear,1
2962,switch,1
2963,take,1
2964,tears,1
2965,tell,4
2966,thanks,1
2967,thick,1
2968,thing,1
2969,till,3
2970,time,2
2971,told,1
2972,tonight,1
2973,top,1
2974,toting,1
2975,treated,1
2976,try,1
2977,tv,1
2978,uh,1
2979,up,4
2980,used,1
2981,using,1
2982,usually,1
2983,wacky,1
2984,waiting,1
2985,wanna,6
2986,way,3
2987,we,4
2988,weed,1
2989,weight,1
2990,wendy,1
2991,went,1
2992,what,1
2993,wide,3
2994,williams,1
2995,without,1
2996,woke,2
2997,wonder,1
2998,words,1
2999,work,1
3000,world,1
3001,would,3
3002,wrote,1
3003,ya,2
3004,years,1
3005,you,1
3006,along,9
3007,ancient,1
3008,another,1
3009,apologize,1
3010,appreciate,1
3011,artifacts,1
3012,ask,2
3013,baby,2
3014,back,1
3015,batteries,1
3016,beats,4
3017,behind,1
3018,blow,1
3019,boombox,1
3020,boy,1
3021,cause,1
3022,changing,1
3023,chicka,1
3024,class,2
3025,close,4
3026,closer,1
3027,come,2
3028,cops,1
3029,could,2
3030,couple,1
3031,cracks,1
3032,crank,1
3033,dead,1
3034,dusty,1
3035,ear,1
3036,else,1
3037,every,6
3038,everybody,1
3039,favorite,2
3040,feel,4
3041,fifty,1
3042,finally,1
3043,find,2
3044,found,1
3045,friends,1
3046,front,1
3047,furthermore,1
3048,get,2
3049,girl,1
3050,go,2
3051,good,1
3052,grab,1
3053,grudges,1
3054,gym,2
3055,ha,1
3056,hand,2
3057,handle,1
3058,hands,1
3059,hard,1
3060,head,2
3061,hear,5
3062,heart,6
3063,heh,3
3064,heroes,2
3065,higher,1
3066,hold,2
3067,holding,1
3068,huh,1
3069,inside,2
3070,interstate,1
3071,keep,2
3072,know,3
3073,last,1
3074,leave,1
3075,left,1
3076,let,1
3077,like,5
3078,listen,4
3079,ll,1
3080,love,2
3081,low,4
3082,mad,2
3083,make,7
3084,manage,1
3085,meant,4
3086,melody,4
3087,member,1
3088,mind,1
3089,mine,1
3090,mixtape,1
3091,music,1
3092,never,2
3093,no,3
3094,note,3
3095,oh,34
3096,old,1
3097,on,1
3098,ote,3
3099,play,1
3100,played,1
3101,plays,2
3102,pound,1
3103,pray,1
3104,purchase,1
3105,radio,4
3106,record,1
3107,rihanna,1
3108,school,1
3109,scratch,1
3110,shelf,1
3111,shoulder,1
3112,sing,10
3113,skipping,1
3114,softly,1
3115,stereo,17
3116,stop,1
3117,stuck,2
3118,take,2
3119,that,1
3120,them,1
3121,think,1
3122,this,1
3123,thought,1
3124,thoughts,4
3125,time,1
3126,to,4
3127,told,1
3128,tracks,1
3129,travie,2
3130,tune,2
3131,turn,7
3132,uh,1
3133,understand,2
3134,up,2
3135,used,4
3136,volume,1
3137,walk,1
3138,wherever,1
3139,would,3
3140,ya,1
3141,yeah,5
3142,you,4
3143,aaah,3
3144,aah,3
3145,around,2
3146,baby,39
3147,back,2
3148,baddest,1
3149,cause,1
3150,chico,1
3151,clear,1
3152,conscience,1
3153,consejo,1
3154,county,1
3155,cuz,1
3156,dade,1
3157,dale,1
3158,daleeee,1
3159,dancin,2
3160,doin,2
3161,drop,3
3162,eat,1
3163,el,2
3164,em,1
3165,enough,1
3166,es,1
3167,floor,3
3168,front,2
3169,game,1
3170,gangsta,1
3171,get,1
3172,gettin,1
3173,girl,10
3174,give,2
3175,givin,2
3176,go,8
3177,goblin,1
3178,goes,1
3179,goon,1
3180,got,5
3181,gotta,1
3182,hate,1
3183,hey,19
3184,hit,1
3185,however,2
3186,it,3
3187,jam,2
3188,la,99
3189,let,9
3190,listen,1
3191,llega,1
3192,lord,1
3193,made,1
3194,make,12
3195,mami,1
3196,man,2
3197,millionaire,1
3198,money,4
3199,monster,1
3200,more,3
3201,mr,1
3202,nonsense,1
3203,ooh,19
3204,paid,2
3205,pain,1
3206,play,5
3207,problems,2
3208,pump,8
3209,que,1
3210,right,1
3211,say,9
3212,scared,1
3213,see,5
3214,self,2
3215,shake,3
3216,shot,1
3217,side,2
3218,solve,1
3219,split,1
3220,stop,3
3221,store,2
3222,street,1
3223,take,1
3224,that,1
3225,tonight,5
3226,upside,2
3227,used,1
3228,viejo,1
3229,wanna,18
3230,want,5
3231,witcha,1
3232,women,1
3233,world,3
3234,worldwide,1
3235,ya,1
3236,yeah,4
3237,ain,1
3238,baby,3
3239,beg,1
3240,boy,1
3241,cause,4
3242,come,1
3243,command,3
3244,doin,1
3245,enter,1
3246,ever,4
3247,feel,7
3248,forget,1
3249,girl,11
3250,gon,1
3251,heart,5
3252,high,4
3253,hold,1
3254,hot,1
3255,inside,1
3256,keepin,1
3257,knows,5
3258,la,16
3259,last,2
3260,leavin,1
3261,let,2
3262,like,22
3263,ll,1
3264,love,5
3265,make,13
3266,man,2
3267,mma,1
3268,night,5
3269,oh,5
3270,one,17
3271,pillow,1
3272,pride,1
3273,prisoner,1
3274,ride,5
3275,right,1
3276,rise,4
3277,secrets,1
3278,swallow,1
3279,take,5
3280,tell,1
3281,that,3
3282,thief,1
3283,thinkin,1
3284,tonight,1
3285,understands,3
3286,wanna,1
3287,want,6
3288,world,12
3289,yeah,3
3290,abroad,1
3291,actions,1
3292,add,1
3293,adultery,1
3294,ain,1
3295,all,2
3296,animals,1
3297,around,1
3298,ass,2
3299,back,1
3300,backing,1
3301,bald,1
3302,ball,1
3303,bean,1
3304,beat,2
3305,behalf,1
3306,behind,1
3307,bitch,10
3308,bitches,2
3309,black,1
3310,blame,1
3311,blow,1
3312,bodybuilder,1
3313,borderline,1
3314,bout,1
3315,broke,1
3316,broken,1
3317,bucks,1
3318,buddha,1
3319,bunch,4
3320,buying,1
3321,bx,1
3322,call,4
3323,can,1
3324,cash,2
3325,cause,3
3326,celebration,1
3327,charisma,1
3328,chasing,1
3329,close,1
3330,cold,1
3331,come,1
3332,commissioner,1
3333,consultant,1
3334,cooler,1
3335,couldn,1
3336,cousin,1
3337,crazy,2
3338,cuba,1
3339,cut,1
3340,day,1
3341,deadbolt,1
3342,death,1
3343,defense,1
3344,diamonds,1
3345,disturb,1
3346,don,7
3347,done,2
3348,drama,1
3349,dramamine,1
3350,dreams,1
3351,dumber,1
3352,eating,1
3353,eight,4
3354,elephant,1
3355,em,4
3356,empty,1
3357,end,1
3358,enigma,1
3359,enjoy,1
3360,enough,1
3361,excuse,1
3362,family,2
3363,father,1
3364,feed,1
3365,feel,1
3366,field,1
3367,fiend,1
3368,find,1
3369,finisher,1
3370,flash,1
3371,flow,2
3372,foot,12
3373,foreign,1
3374,front,1
3375,fruits,1
3376,fuck,7
3377,fuckin,1
3378,full,2
3379,funeral,1
3380,game,1
3381,gelatin,1
3382,get,3
3383,ghana,1
3384,girl,1
3385,glass,1
3386,glasses,1
3387,glow,1
3388,going,1
3389,gon,2
3390,got,3
3391,grind,1
3392,guess,1
3393,gunna,1
3394,gunz,1
3395,half,3
3396,haters,1
3397,he,1
3398,head,1
3399,heard,1
3400,heart,1
3401,high,1
3402,hit,1
3403,hits,1
3404,ho,1
3405,hoes,2
3406,honey,1
3407,hotter,1
3408,it,3
3409,jaw,1
3410,jumped,1
3411,keep,4
3412,kill,1
3413,killer,1
3414,kinda,1
3415,king,1
3416,kiss,2
3417,know,4
3418,labor,1
3419,language,1
3420,lasagna,1
3421,laugh,1
3422,less,1
3423,let,1
3424,life,1
3425,lights,1
3426,like,12
3427,lil,1
3428,lima,1
3429,little,1
3430,ll,2
3431,llama,1
3432,look,1
3433,lost,1
3434,love,1
3435,luda,1
3436,ma,3
3437,macking,1
3438,mama,1
3439,man,2
3440,many,1
3441,married,1
3442,matter,1
3443,me,1
3444,mean,1
3445,men,1
3446,met,1
3447,middle,1
3448,militia,1
3449,mind,5
3450,mink,1
3451,missed,1
3452,misunderstood,1
3453,moms,1
3454,money,9
3455,mother,1
3456,mouth,1
3457,move,1
3458,mover,1
3459,muthafuckas,1
3460,name,1
3461,named,1
3462,nature,1
3463,never,1
3464,nigga,2
3465,niggas,11
3466,nothing,1
3467,nut,1
3468,okay,1
3469,open,1
3470,outfielder,1
3471,outside,1
3472,pack,1
3473,paper,2
3474,pat,1
3475,patricia,1
3476,pause,2
3477,peace,1
3478,peanuts,1
3479,people,1
3480,picture,2
3481,piece,1
3482,played,1
3483,playing,2
3484,pockets,1
3485,pow,2
3486,predicate,1
3487,put,1
3488,queen,1
3489,ratchet,1
3490,real,2
3491,relation,1
3492,right,2
3493,ripe,1
3494,ruler,1
3495,run,1
3496,runner,1
3497,running,1
3498,salt,1
3499,sam,1
3500,satisfied,1
3501,say,2
3502,scream,1
3503,scuba,1
3504,see,3
3505,seeing,1
3506,segregation,1
3507,self,1
3508,sentence,1
3509,sequins,1
3510,seven,4
3511,sharp,1
3512,shit,5
3513,shooter,1
3514,shooting,1
3515,shout,1
3516,side,3
3517,sign,1
3518,signed,1
3519,silence,1
3520,sister,1
3521,six,4
3522,sleep,2
3523,somewhere,1
3524,son,3
3525,soon,1
3526,sorta,1
3527,speak,1
3528,speech,1
3529,spill,1
3530,spritzer,1
3531,stacking,1
3532,stand,1
3533,start,1
3534,steady,1
3535,still,1
3536,stop,2
3537,stranded,1
3538,strong,1
3539,subject,1
3540,summer,1
3541,sun,1
3542,swag,1
3543,swagger,1
3544,swear,1
3545,sweetest,1
3546,swimmers,1
3547,synchronized,1
3548,talk,1
3549,talked,1
3550,talking,2
3551,tammy,2
3552,tell,4
3553,that,3
3554,them,1
3555,these,1
3556,think,3
3557,thoroughbred,1
3558,throwing,1
3559,til,1
3560,time,2
3561,times,1
3562,to,1
3563,told,3
3564,tomorrow,1
3565,truth,1
3566,try,1
3567,tryna,1
3568,tuck,1
3569,tunafish,1
3570,tune,1
3571,tunechi,1
3572,turn,1
3573,twist,1
3574,twisted,1
3575,two,1
3576,understand,1
3577,up,3
3578,ups,1
3579,uptown,1
3580,urinals,1
3581,visit,1
3582,vodka,1
3583,wall,2
3584,wanna,1
3585,want,2
3586,wayne,2
